x,y,z
-2.59812,6.58254,2.83877
3.20152,5.21251,1.49344
-5.22562,-12.37213,-1.47362
5.11698,-2.62903,-1.21592
4.40861,6.20752,-2.60895
7.80476,-3.15921,2.55597
9.64994,2.10188,-2.86952
3.15447,-6.71726,-2.96212
4.85509,-10.38417,0.24033
12.67268,-1.95383,1.93203
2.59647,8.7349,-0.94516
-3.43756,5.2878,-4.33468
3.55662,2.22049,-6.48101
-8.34105,-5.59396,-0.15212
8.61734,-3.96289,-0.3143
-4.52597,7.63043,3.09405
-4.37383,12.0684,-0.59873
4.86945,4.56121,-1.95063
-6.65408,-6.91209,-0.27065
-8.43731,-8.46233,-2.35129
-1.40899,-9.47201,-6.44904
-7.33829,8.92444,1.22615
6.82273,-8.05533,0.21071
-6.05917,2.50046,4.24231
4.55747,-8.91609,-7.07853
8.06662,-7.52069,-4.78694
4.53777,-5.82742,-1.44472
7.18424,3.43439,3.82388
0.41293,-6.2611,-3.24074
-7.22046,-7.71112,-4.75041
7.84304,-6.472,-2.95592
-0.0764,8.12181,1.48448
-7.09052,-11.97562,-2.21538
-3.59242,-9.27269,2.50173
-7.45066,8.61814,-0.38723
-1.85626,-4.60391,1.50225
5.87434,2.86287,1.75381
4.26838,-1.27849,-0.64619
-5.97806,4.6635,-2.29418
4.4394,-4.10941,0.49779
8.55918,-5.67125,-4.74371
-8.50002,-12.9241,1.5743
6.61067,-3.64378,5.25424
6.76215,-9.4312,2.54903
-2.43337,4.38859,0.3523
11.86219,-10.28582,0.49835
0.35748,4.18854,2.62931
-1.33507,6.36756,-6.65625
-8.16298,-7.92732,-1.97193
-8.18058,-11.52627,-0.47536
8.46519,10.03583,3.79903
5.78825,-0.7227,-4.50174
-9.87875,-3.991,-2.28961
0.86888,-3.13222,-0.87717
6.82871,0.04747,5.40979
3.36751,5.21585,-0.86017
-6.41796,5.36122,-4.20282
-3.6432,8.2663,-4.1397
7.47361,2.08507,0.91358
-7.21632,7.26049,1.45203
-6.10284,-7.66083,0.56219
8.87679,7.01164,-0.77909
8.07176,-5.46446,-2.69157
8.50995,10.6219,1.94631
-6.29682,-4.66357,-2.43932
-2.90884,10.62648,2.70832
-7.92773,-5.59502,0.76941
11.67893,-8.68579,-0.63417
-12.44243,-5.1957,-5.49115
6.76468,3.04259,2.62964
-5.18619,-5.5162,1.35457
-12.62958,8.22238,4.98188
-6.24119,-9.36139,-5.05139
2.57371,-7.98123,1.23362
-5.34825,4.41166,-2.89851
-8.14182,-6.51832,-0.98326
-7.46559,-4.38095,4.49841
4.7506,2.36583,-0.40834
0.98257,-2.20683,0.80922
-2.90813,11.19639,-3.49116
-4.71045,9.4977,-2.37172
-6.93501,-5.09444,-3.23362
6.74366,-2.30986,2.04544
-5.84007,-8.13103,-1.84689
-5.88127,3.49295,-4.40815
5.79091,-7.13292,-0.51806
6.57152,7.51728,10.08032
7.26756,2.85435,0.87073
5.09756,-5.01011,1.81113
-4.04693,8.00305,2.1749
-6.72265,10.04314,0.50609
14.40361,6.09789,-0.90484
-1.52405,8.88354,1.97159
5.51331,-7.56611,-2.21001
5.22811,-5.34019,-0.51988
9.57003,-6.75848,-4.01859
5.69408,-4.04723,-1.42499
3.96316,3.25362,-7.0082
-9.79778,9.11035,1.33386
2.71764,-6.30311,2.42822
-6.5739,11.3567,-0.1274
1.23924,4.9873,-0.4259
-9.51661,-10.19838,2.91608
11.46609,-1.69336,-3.78557
-2.38598,-4.31513,-0.85386
-8.22711,5.74608,1.55196
-13.43415,-1.53001,-4.26225
-0.93118,3.39808,2.3981
11.68439,8.41791,-0.8458
9.32283,-8.83182,-3.97037
-12.94569,1.71556,-0.29983
0.66319,4.56989,2.83404
-7.18074,0.33654,-0.35686
6.40346,-10.10018,2.79145
6.23926,-5.92242,-8.76822
4.54073,11.48659,-3.82385
6.91656,-5.77243,1.02962
-5.93081,2.66176,-0.325
6.87265,3.22585,7.5372
4.67884,-6.62512,0.49362
-7.30869,5.5362,0.56135
12.381,9.0841,-2.221
7.20965,11.35203,0.41471
-3.04846,10.27841,-6.10664
1.63374,-6.62019,4.07133
4.82349,-9.60883,2.51372
-5.15537,6.58624,4.86167
4.56659,5.53443,4.3595
6.48162,-7.33443,2.09629
-9.25508,7.61082,-0.03234
-8.6746,-5.99074,-3.05659
-5.72188,6.42801,1.35833
-6.2207,4.63843,0.14867
-7.17015,-10.15497,0.75345
-6.53021,-10.85441,1.49634
-5.27629,-2.0145,-1.44416
-4.17134,-8.34375,3.11253
-6.1164,-5.7104,-2.69455
5.03739,-5.80971,4.97393
-11.47663,-2.29222,5.72189
12.17163,-5.93322,-1.25917
3.87908,-11.34691,-5.12773
-10.10909,-3.10572,-2.68676
2.68625,-5.45867,-0.54171
7.70537,-7.49786,0.08487
6.60611,7.7266,-0.00978
-5.27273,-9.08377,1.69681
7.59209,-10.12421,4.96601
0.32908,-3.19046,2.03145
5.2974,-5.24702,0.87221
8.76576,5.16329,-1.54955
5.02263,1.87355,-1.81217
3.56894,-9.93652,-4.40964
3.54324,-8.60315,3.73855
4.55762,5.70741,0.69167
-10.25255,-3.6057,-1.25133
-3.71978,5.15322,-6.95888
3.3761,6.9513,5.33747
-6.61278,6.27456,-2.40914
-7.54848,2.03634,-2.60146
-4.20751,8.05621,3.08766
-6.69056,-9.67132,1.71358
5.99564,-4.95213,3.24155
-8.49223,-5.15525,0.54091
-0.53709,6.29657,-0.23483
-5.79481,-7.32732,-0.68249
3.65456,2.61245,2.76388
-2.7149,5.89658,1.34224
4.73694,-5.29405,-2.71437
-3.19039,10.77218,-0.43869
3.92599,-10.70198,-3.70156
4.07629,-8.31028,-5.34921
-5.34012,-10.50149,5.06346
-7.41547,-8.30187,0.89651
-5.39924,-6.58999,1.26716
2.07931,-5.56247,2.55029
5.77712,-6.06661,-1.17631
6.82669,-3.41572,1.778
-8.26549,-3.8096,2.72994
7.26072,-3.96597,2.62195
-7.06191,5.47062,-10.09588
8.68408,-5.03552,3.01841
-6.57108,3.88252,-2.94427
-4.68898,5.54814,-4.8286
-9.57275,5.40018,3.08669
5.0634,-9.55291,0.04851
5.13471,-7.60595,-0.93587
7.42762,8.19501,4.15104
4.39892,5.9622,-1.71796
-2.17302,5.11689,-6.95606
7.36089,-1.1529,-0.29246
-5.97116,3.40298,-4.11157
-3.64452,2.95152,1.04436
8.90546,-5.7092,-0.58013
5.88828,-7.77644,2.23177
-3.31228,3.50498,0.28977
-2.85156,6.26629,2.58357
12.02489,-9.03687,1.37872
-6.95654,-8.27781,-0.66768
5.47724,3.48652,-0.35263
-5.44302,-8.35083,-3.50715
-2.43874,-8.70887,-4.85517
-7.64824,3.56514,1.57913
-3.06128,-5.33927,-6.46045
4.33446,-0.58813,6.8071
9.69433,3.86433,-4.5945
8.49367,5.63932,1.8703
-4.38594,5.82937,-0.64809
-10.50701,-3.14303,-4.83316
4.08125,-1.1317,-1.2303
-5.03237,-8.02217,-0.82591
6.15511,4.28261,4.00504
-6.74081,2.83784,-3.93165
-6.02922,-10.8784,4.03972
6.4753,8.49894,0.28916
8.86345,8.84222,1.91902
10.32909,-5.24061,-4.42991
-9.94534,-1.92214,2.5407
-9.44688,-2.5154,3.53043
-6.64173,-8.43952,4.68747
-6.71968,-8.66639,-3.07289
6.54981,-8.93245,-0.87747
4.1012,1.33984,0.49727
-5.73694,10.83387,-4.21482
-8.39634,-0.24847,-2.63576
-7.37413,2.31128,-0.27129
-3.42178,-5.80937,5.42272
6.22118,8.50099,-0.4039
3.90533,0.66051,-7.84717
0.40374,-4.50024,-0.92215
-4.75696,8.03004,0.25459
12.11768,8.82392,-1.80048
-13.70499,-4.96497,-0.22674
-3.02814,6.92028,-2.9294
7.51443,8.18824,-1.03111
6.39835,2.54259,-2.72097
-4.94572,-10.18067,-1.36802
2.90375,-4.55984,-0.37753
0.51179,4.43267,-6.30271
-3.4689,6.34368,-1.23637
-3.03255,4.04884,-2.77707
7.39481,3.09977,3.17148
-10.5198,13.41047,-0.45298
4.74301,-9.99451,-2.73993
-2.2273,8.20681,-1.15705
8.78141,8.7574,-4.45555
10.38771,-4.58907,0.49981
-5.29771,4.12543,-1.61322
-7.89773,6.64273,-1.30875
-8.04188,3.51377,3.19514
-3.34722,-9.55919,1.47923
-5.53013,7.59495,1.33902
2.8234,5.60015,2.1483
6.67926,-5.53759,-0.00889
4.38628,-2.91962,-2.88458
5.4832,7.04647,-5.53688
1.33403,-7.93284,3.8066
-1.21264,-10.88772,-0.08625
-5.67839,-9.49294,-4.46016
5.19127,5.82851,-0.00951
-3.29575,3.80264,7.26761
-3.404,6.05679,-1.39247
8.41872,-12.37087,-1.50604
3.41282,-6.82224,1.04931
-3.36844,-6.40566,-1.63239
4.84367,6.77574,-3.02108
5.17222,-1.79759,2.83519
10.41784,-6.7323,0.46252
1.61806,-11.3536,7.50524
5.38371,7.57433,7.25736
5.32863,-7.19253,-1.31103
1.03254,-2.64821,-5.16269
7.44214,-0.38002,3.18469
-3.41395,5.24699,7.03035
-7.19861,10.60943,-4.42559
-6.77707,6.82757,-5.22961
13.6086,-3.31918,-4.04456
4.47213,5.33038,-4.16334
6.98732,-6.39088,1.63895
-7.67769,1.66343,-2.56918
-8.06873,5.35976,-2.97398
-2.66625,10.1582,3.64633
-1.30905,0.72632,-1.70362
-8.36915,-4.52162,2.19042
1.47203,6.51713,-0.68566
-4.1675,0.69291,-3.52359
-7.96613,9.24446,7.22947
8.2539,8.81618,1.89949
-6.35404,-12.22783,3.35434
-8.97396,-6.36484,-2.26761
-6.09088,6.40688,1.25421
3.76713,8.89224,1.47678
3.15647,-3.29622,-3.62003
-2.64556,-5.05341,-0.90145
-8.04946,-1.81529,2.54677
10.7459,-4.92239,4.34982
4.49808,1.39185,-4.03841
-3.34252,6.88259,-0.50005
2.85111,-1.72465,-0.13743
-6.06486,-7.02264,-0.37237
8.91023,6.99703,3.92917
-5.83635,3.66654,1.35683
-8.5533,-3.556,-3.52906
-5.00446,9.48088,-0.27809
7.94724,2.95897,3.841
6.10451,-6.86522,-0.7605
-8.57097,-8.73713,-1.67114
5.11944,3.59356,1.29124
6.78401,-9.16741,1.83828
6.01899,-12.86348,-0.87217
9.21708,6.99882,3.23258
-5.1886,8.72078,-2.56014
-7.55507,4.08745,-0.03965
-4.55348,-3.39352,0.84002
9.89776,-6.92119,1.57458
-4.79861,10.70233,-2.11619
-6.38603,-5.50362,-3.67828
-9.10362,-6.90774,-1.85124
-1.50458,-7.13515,-2.11824
-7.11991,5.63758,0.00263
8.72732,5.77252,-1.06053
-7.86664,-4.29108,-3.21305
2.06647,5.00718,-2.86195
1.95391,-4.62353,0.23958
5.2809,2.81273,0.36066
5.58067,-8.82582,3.49061
5.46107,-7.78624,0.29972
8.44008,7.94026,0.44977
-2.91482,-0.67654,-2.32413
-4.61381,-3.95972,1.79075
-6.37623,5.16184,2.27685
1.34948,5.988,0.61608
2.46458,7.67838,-3.2348
8.27957,2.3406,0.66656
2.94019,-6.49307,-4.50857
-7.90182,-8.73776,-4.31129
-5.89576,-1.31507,3.54277
8.49702,1.97516,-2.29905
10.5149,-4.20688,6.1985
-5.3629,3.51929,-4.01133
-6.1887,-5.97647,-2.96203
8.45424,4.82142,0.96627
4.98128,8.75622,-0.20129
5.05303,-3.48433,4.57109
11.81196,3.79186,1.34652
-7.80353,6.09905,-2.97437
-6.49771,5.56103,3.31595
-4.44112,5.02192,-1.97309
-3.92158,6.86942,1.1896
-6.7798,-10.40668,-3.84431
-4.25063,-1.68572,6.72097
-4.4403,7.67417,1.14953
8.97641,7.59728,0.63092
-5.09178,5.36205,-3.23183
-4.42067,-4.08842,0.5471
-11.14608,11.37938,0.96326
-4.14021,8.42323,0.83883
-4.95144,5.72685,1.55068
-10.97893,-4.46218,-2.30682
-4.73912,-2.94728,-4.20618
-5.64434,4.94924,-4.22625
0.08411,7.32343,2.42693
10.37486,-5.72388,-1.46531
-6.32703,0.13917,0.9327
-3.34185,3.97311,-1.80426
0.74673,-9.53492,-3.37747
2.63748,-15.45949,-1.44491
5.35787,5.05663,-8.62876
-7.27622,9.93726,2.16686
3.37614,9.59778,-0.17477
-5.35579,2.07423,1.80108
7.34563,8.91551,3.01384
-1.51336,-2.5863,-1.22009
-4.25541,-5.15543,-2.12508
-9.09136,3.76477,-1.47514
6.60011,6.54746,-1.30547
-8.29484,-9.8772,2.40324
4.69302,-8.53183,0.78499
-5.20322,-7.47803,-0.66885
-1.99485,-6.08073,-6.01929
-6.3789,0.40642,2.07554
5.185,6.43247,-0.57987
-7.80975,-7.88716,2.88961
-6.46877,5.83788,-3.17144
6.47447,-2.57633,0.62498
5.74154,-2.40145,0.73397
10.04404,-9.176,-2.54696
5.57135,11.01828,-1.94103
-2.53843,8.62922,-4.75319
5.22049,-6.19745,3.50236
-6.12954,-8.54823,-3.06779
-7.09194,-9.90178,-3.32472
5.52101,7.26369,1.94579
5.37812,-5.86921,-4.29772
-11.43754,-2.02845,-0.25508
-3.36532,0.74569,0.05313
3.69129,4.7595,3.04624
-8.92183,-9.2183,0.5708
6.40079,-12.79058,-0.66544
9.32503,2.83272,-1.26053
-2.09836,-3.77286,4.76006
7.24537,-3.31255,0.15574
-4.63135,-7.58323,3.52874
-4.64942,2.42786,-1.36853
-3.88906,8.82389,0.85861
-6.04691,-9.92298,-8.38519
2.80867,-6.81313,-3.73097
-3.52845,-5.37759,1.37186
-7.47151,-2.75951,-1.61252
6.76196,7.27615,-0.19562
-8.44929,2.65581,-3.65438
-9.95098,6.51094,1.16154
-10.59599,-7.37319,1.42793
-4.63609,-4.80879,1.41993
-5.95174,4.30221,3.53591
-4.23954,10.34431,-0.5881
-8.90324,8.39618,0.76558
6.08031,-4.75924,1.85431
-5.72408,-3.51883,-3.92731
5.85104,3.84769,-1.8695
6.70883,-4.9488,2.91892
10.83133,7.72824,-1.57256
-5.51657,-4.23026,0.98953
10.116,6.4589,2.5635
2.42302,-4.06713,-1.88899
-8.991,1.76512,-2.26227
-4.92771,2.62353,-1.16718
-5.34145,-8.02146,4.66404
6.36208,5.61962,2.12152
-7.11749,9.33179,-0.4989
-3.88919,1.9532,-1.40137
8.72917,-7.19375,-4.14053
4.27554,9.48719,-2.53581
8.4982,5.71197,-0.34871
6.50574,12.56026,-2.10184
-6.9191,4.07847,-5.5931
-8.68286,7.33245,-4.81919
1.54443,-9.385,-3.05628
-1.52583,-5.37412,2.49587
-2.39974,-2.71369,5.34973
3.42239,3.7246,-6.08688
-10.57157,-8.14862,-5.50622
-1.7123,-6.31272,-7.87693
1.22364,-10.93484,-0.58803
-4.88393,2.96135,-5.22276
6.89207,-8.04317,-0.29115
6.00521,2.32948,3.12941
-4.92495,6.51135,-1.66499
4.66079,7.57428,-1.94837
-9.04368,7.82998,0.81234
-7.16121,5.2305,-0.94071
8.76269,6.64676,1.10784
9.73616,10.74416,0.89183
-3.85467,-3.50473,7.99938
6.75637,-8.16669,8.53526
6.5578,6.53582,-2.96154
6.38749,2.68822,-0.00163
-7.53536,-3.71895,2.0169
-6.49223,-5.31433,2.54455
2.88891,0.99393,2.81626
7.5383,-0.27123,0.19219
8.12785,-6.43066,-4.92629
6.48755,-8.11365,5.95866
2.98089,5.90855,-1.6699
-7.43878,4.4819,0.62791
3.38246,-4.77176,-2.22574
-1.79467,0.79174,-6.34828
5.75962,-6.95909,0.05737
-5.75582,-6.0966,-1.16236
-1.66944,8.35076,0.81519
5.22889,-5.83664,-4.10469
10.83093,-9.91632,-3.3768
6.25262,8.27235,2.22882
8.2434,3.00678,2.17294
5.5597,6.99328,4.41729
4.45859,-7.45192,2.48948
-7.38497,-5.39914,-1.83789
1.34349,-7.27119,-0.13012
-6.03609,-7.91998,1.40157
-4.75609,-4.54955,-2.92169
-4.10693,-5.31672,-3.2008
-5.50205,4.65878,7.99722
-6.86737,8.40181,2.11576
5.69399,10.53799,-2.50362
11.33699,-5.53512,-4.5098
-4.68969,-2.31702,1.94828
9.12754,-5.96123,1.9749
-2.30799,4.32817,0.18464
-8.23282,-2.65408,-0.63445
-5.66819,-6.89523,2.61407
5.90661,1.68382,-3.27004
-7.64848,-3.92275,-0.35267
-2.78605,-5.0477,-5.43018
-9.75123,-1.7157,5.30112
11.21841,7.37683,4.93624
1.03608,-10.51587,2.5769
2.07496,6.14787,2.62874
7.12468,6.77594,-4.17007
0.97529,-8.6471,5.68469
-1.33726,-8.79724,-1.26324
2.03264,7.39892,-1.80824
6.38462,9.02093,0.94887
-3.04896,-6.2286,-2.44552
5.0315,7.90212,-3.92702
1.43992,1.35913,-0.78319
9.81935,-4.45442,-1.82016
5.95166,-6.04178,-1.51402
-9.92644,-5.20655,4.66243
5.27348,-7.26877,1.20651
6.60201,-6.27093,0.40906
-5.67277,-8.75494,-0.73009
-9.1243,0.14793,1.8479
-7.63034,6.00818,-0.65226
3.11073,6.26363,0.96804
-6.71485,-3.93867,4.22295
0.16589,-5.61179,2.21772
7.28475,8.66745,-0.10572
-10.12696,4.38938,5.66116
-5.79833,2.18621,6.63841
8.27346,-4.64688,0.69877
-12.33175,5.95889,-3.68057
3.16204,4.22208,-3.12746
-8.71372,-9.63352,-2.4394
9.77891,-1.55974,-1.37848
-4.50726,-17.63333,4.71761
-5.01396,5.53144,-3.22593
4.48133,8.96255,2.4702
2.10069,2.53736,-1.79476
-4.61525,-11.32041,1.98113
-7.89111,-6.56708,-5.47584
2.26109,-9.20449,-2.88938
9.57685,5.53121,-3.01904
-8.02936,-11.22037,1.84945
-5.68382,3.32086,5.44083
-6.79271,-2.90274,0.73725
5.03146,-8.91467,3.50761
6.5108,-5.03302,-6.0389
-3.87989,7.11477,0.1069
2.14811,-13.88317,-4.72943
6.01832,5.03252,-1.18229
5.90803,-5.7621,-2.09461
9.03843,9.85396,-3.62499
-5.77928,-4.21624,3.41169
-5.80105,0.01842,1.58983
-9.23914,8.5567,4.97582
-4.51713,-0.36011,3.95249
4.6897,-11.11965,-4.79941
-5.82084,5.25838,0.559
4.57778,9.8066,-2.54292
-1.32469,6.40566,2.40465
5.46548,7.61223,-3.93276
4.11082,-4.20434,-1.04142
7.84057,4.09384,2.37215
8.01923,3.0255,-1.55843
-1.86785,-10.71702,-3.63145
11.00215,9.0594,2.42915
9.4663,6.25641,3.92708
-4.37047,7.616,-3.13318
-7.52623,-5.57854,-3.29556
5.664,3.91118,5.11288
-9.23046,11.28278,-3.82415
7.78388,7.55131,1.25773
4.89782,-1.67043,-5.13723
5.85676,-14.04967,-3.88054
-5.89565,-1.99874,6.25353
2.1195,1.19856,1.46714
-2.00474,8.66207,-0.46467
6.9653,3.67528,-0.20407
7.31793,6.31388,-4.11492
-3.12736,0.99003,0.36823
-6.98902,-7.24421,1.63923
-10.7521,12.99882,0.28372
1.54394,-2.91124,6.44446
6.975,-10.48223,4.35215
-4.19637,7.09325,-3.25313
-0.30268,3.8675,3.24084
-7.41632,7.88479,-3.85661
-6.51873,-9.34983,2.03777
3.11251,-3.2184,0.45891
-9.89879,-9.8302,6.97012
-7.61406,-5.96642,2.45934
8.48985,7.96428,-6.55917
2.86766,4.87787,5.34232
-8.47875,4.96205,5.5205
9.19462,-6.64956,4.61378
7.19151,8.31223,-1.37016
10.61224,9.61178,-0.45357
-1.26194,-6.45999,-1.49881
-1.6042,-5.42627,-6.23396
-10.50369,-6.74254,-3.08232
-5.91275,-5.3176,1.74286
-8.45123,-3.82345,-0.80673
10.104,-3.06626,-3.3637
-1.20659,-3.06874,-5.02465
-9.05362,-8.0925,3.05156
4.19382,-6.7033,2.53058
5.85645,9.44793,-0.75622
-10.72508,-1.23584,-2.80125
8.56281,2.79714,-5.96423
7.59033,-2.87904,-2.03004
-6.73821,5.92471,0.01805
8.72334,-5.31732,0.95342
-2.16361,-1.86424,0.40121
2.35913,9.69765,-1.65169
-3.38736,5.86915,-0.85465
6.90618,7.64077,4.05228
8.46416,-10.6919,-2.53719
-12.65618,10.35852,-0.75259
6.17855,-7.08294,6.30025
-7.91335,-5.41993,-4.91236
-0.59514,-7.51245,0.91354
6.71576,-4.11832,0.10319
-4.773,-5.95816,3.23224
-10.93227,3.02037,-0.13159
2.64426,5.1502,-3.75074
-10.51258,8.72138,-1.19788
1.34594,-11.35368,3.95715
-2.03698,5.48631,-3.84782
-4.51666,3.05049,2.92644
3.99087,9.4752,1.84131
9.43088,-6.37321,1.10448
-4.32274,-3.88113,-0.54839
10.63687,5.64317,-2.04925
6.85708,7.68384,3.64651
3.84054,7.47757,0.4629
-3.43727,4.54411,1.08766
-8.57851,4.44501,0.10989
-3.48821,1.98884,2.20227
-2.60236,11.0454,-0.92677
10.79093,-7.40242,-2.44892
-11.75229,-4.24259,2.10873
-4.85081,-5.71338,1.88312
-5.31261,10.80214,1.61077
6.57299,11.85731,-3.3269
-2.93392,5.79156,-1.20839
-0.49845,9.06207,3.23044
7.96609,-6.469,4.09512
-11.05584,1.1659,0.40707
-7.53678,7.92198,-1.78122
7.29681,-2.68037,0.13421
11.27347,-5.99478,2.2871
-6.0749,10.66667,0.30052
-1.17825,4.83409,-0.92786
-2.46288,5.33248,0.09135
2.55241,8.37015,-0.06417
-4.07813,9.74786,4.3587
7.95188,6.98754,-0.14774
3.92388,6.9192,-2.64789
-4.38936,-5.62299,-4.0247
-3.92955,7.16717,-3.49317
-11.61449,-4.14439,-2.29847
0.45833,3.68313,2.19394
9.07958,5.34158,4.34236
-8.83699,-7.46395,0.7554
8.01588,-9.27306,-1.79571
-1.07406,9.01993,-2.22059
-5.7851,-6.13522,6.606
-8.31484,10.1869,-5.43806
4.29449,-3.45887,-3.30301
9.17641,-4.48525,-1.64477
-15.55704,8.04698,-2.13796
6.83428,4.88825,2.06249
-7.41381,8.06563,1.78892
1.25624,1.23396,-2.95097
-7.41833,-4.33037,-4.57177
7.20889,-9.41298,1.5236
-12.92135,6.03589,3.45911
-5.35745,6.82914,3.81677
3.58783,-7.29325,3.1433
3.85242,-3.0697,3.16072
-7.64241,-1.97466,-2.00095
-4.65726,-13.97878,6.3358
7.3114,8.90995,-3.87559
-3.83941,10.64253,-3.8298
-2.70404,3.20869,-5.40365
-5.13667,6.54622,0.67671
-5.7198,-4.37175,0.80808
-6.73374,-10.10625,4.61089
14.79371,-6.00167,-1.32993
-4.0514,-2.58529,3.2628
9.87969,5.99034,-0.71397
-11.04786,8.33167,0.55623
7.6575,-9.21203,1.29593
2.57004,-2.40236,-3.51053
-9.27651,-6.85744,3.43738
7.37772,7.98099,6.71414
1.20384,-4.31397,-0.62888
-7.21505,-9.49532,-1.50306
7.43805,-0.4559,-4.02048
-8.9611,7.09547,-2.57565
10.07179,-3.10107,-1.62269
-6.92257,-8.76942,3.18963
5.58284,-4.81516,4.27095
-6.23489,7.21298,-0.70558
-4.15748,3.6952,-3.56188
3.95692,6.99781,-0.27653
7.95816,7.40165,2.76746
-5.29906,5.7172,-1.19754
7.5124,-7.35546,4.67217
-6.982,-11.68193,1.29848
-1.45662,-7.6919,-1.27811
5.78459,7.60344,0.53132
11.88658,-5.7576,-0.40046
-5.27161,-6.54402,4.42966
-10.08761,-3.87668,1.43259
-6.23172,-1.6156,2.41554
-5.3923,-5.89723,2.09995
10.03804,7.9256,5.60502
6.7513,6.74641,2.45704
3.61852,-6.47629,-2.07528
-3.86028,5.02856,0.68455
13.37203,-7.53664,3.1447
-6.05044,3.03551,-1.85111
3.07242,-10.68673,1.70438
-6.4366,-8.15066,-1.41112
4.63706,8.37306,-0.35719
8.62374,-6.78814,2.04431
8.58854,0.79095,0.62465
9.446,-8.62686,-2.22425
-4.10523,-3.50028,4.68334
-5.86623,-7.43012,1.44468
1.92826,-4.28219,4.57401
-6.8185,5.05647,1.89194
-5.59646,0.24911,-0.63239
-10.43864,8.28312,6.93027
10.45685,-2.6745,-0.58854
9.85932,8.19965,1.80953
-10.13638,-7.30522,-0.15484
-5.88841,2.46338,-0.55455
4.43947,-8.86402,1.48803
-6.32248,-4.47542,-0.9938
-0.57304,-3.26798,1.6134
3.17752,-7.30297,-2.0652
-5.11537,11.25817,2.64318
7.74857,5.31549,-4.88371
-4.14387,-8.93998,-2.64525
-2.54023,7.09085,-2.68843
10.32215,-3.93398,-0.42013
6.92655,9.03793,2.83962
-6.98963,-3.07791,-4.85272
-5.07413,-3.68549,-4.7376
10.5665,-8.72132,-0.16719
6.84059,8.07369,4.40868
-8.01458,-4.29773,1.66518
4.05996,-2.40907,-2.6579
8.23732,5.56476,3.88043
5.30271,-0.78913,1.30077
-4.41633,4.38474,-2.34596
10.43753,0.07916,-0.91816
-4.12003,9.21044,0.70874
4.36152,-11.99959,-1.39279
-7.91127,-4.4998,3.47016
8.08917,-2.39648,-1.44951
-7.32537,2.90704,-2.37558
-5.5871,-5.65783,-0.30144
-7.01591,-7.60301,0.65631
-5.96954,-2.04305,-5.01369
-14.0633,-4.2587,1.53473
-9.40522,-5.60269,4.53122
-3.86443,-4.20129,-5.3665
7.63869,-6.64706,-4.15866
9.78251,-1.2122,-4.65202
6.63635,1.56547,-4.67277
6.9686,4.54337,-1.36024
-6.02557,-8.1398,3.60986
6.8927,1.64904,1.96791
-3.9628,-7.57206,-5.3617
-6.36616,3.29079,-3.59088
7.3727,-11.39901,2.12056
-4.14829,-9.89042,-2.62709
7.92329,10.23565,-1.68418
-4.68967,-10.73938,0.28756
-12.85179,9.86697,1.04742
-6.66585,-3.37172,-1.11224
4.87732,-4.35216,-3.62733
8.46759,-9.41155,-1.69823
-7.0154,8.06143,4.06277
-3.12586,-3.01409,-0.83136
-4.77353,3.27807,-3.68139
-13.6437,-6.79629,-3.78972
2.787,2.52016,-1.35207
6.29702,-8.47526,1.88897
10.05596,0.60287,4.51111
1.88164,8.47617,3.3883
7.31827,-10.11556,-3.61024
-1.2387,-6.8208,4.15766
-7.72464,3.80998,0.3651
-2.03406,5.9356,-1.54242
6.35557,-6.18508,-0.8944
1.92955,8.68033,2.42074
6.19135,0.89533,1.32766
8.5014,-8.1684,3.42507
2.30771,9.16304,-3.07564
-7.41355,-7.86434,-5.60871
-6.94289,11.47373,0.98192
-5.65114,7.52323,-0.96613
3.03483,-5.63077,1.50195
5.80471,8.79721,-1.45109
1.32897,4.81154,-2.06715
-4.03602,-6.79488,-6.33939
-9.71959,-6.47409,1.00633
-7.47554,-7.05913,4.41243
9.73,-7.54859,-2.72691
1.60916,-6.58192,-0.54647
2.14535,-8.10513,-4.20504
-6.43065,12.70028,2.67134
8.38996,2.3192,0.36494
-10.80286,-4.8656,-3.04575
0.79588,5.15004,-3.69995
-2.25776,-1.98176,-2.31834
-1.20521,4.69068,-5.95297
6.81308,-6.50627,3.62485
-9.17839,2.15735,2.32329
-2.63095,-9.65281,1.59329
-3.58821,-10.40914,-1.36402
7.80022,-0.38559,0.90202
-5.46628,-11.77562,-0.36208
11.15313,8.95147,-7.92419
9.49056,9.6887,5.41126
7.28768,8.69489,3.71096
6.10653,3.70187,-4.32807
-10.35707,9.61259,0.80511
-1.83487,-9.39453,-0.83809
2.85584,7.34966,2.99486
7.08866,-7.39717,-0.62922
10.75317,-6.48547,2.36237
-5.80901,6.17898,3.87207
-4.56159,-4.59337,-4.0158
11.24163,-11.35398,-0.05543
6.21779,8.90534,-4.367
-9.50358,6.56833,0.56937
-9.82446,-10.33541,-5.89069
-0.4385,6.06514,-2.12686
-9.37248,7.52133,-0.79225
4.23232,-6.88014,5.46597
-5.62065,4.73325,-0.71547
-9.74117,-5.25005,-1.69704
3.61228,-4.27134,4.54222
-5.01544,-1.18997,-1.86378
5.34685,-5.48736,-1.28669
7.66081,5.77393,-0.23505
-6.42411,8.37845,-3.27598
7.54426,6.96723,-0.35684
-5.98495,-8.76678,-2.53355
-4.33451,-8.91625,0.34373
7.47017,-7.3535,2.6307
