x,y,z
-8.35551,-3.50664,-1.58986
1.57943,-3.70626,-1.43029
4.43519,1.66168,-1.84851
4.66607,-3.19259,4.53191
-2.60273,4.17935,3.35612
8.51219,-8.56591,2.896
6.63642,-2.73447,-3.62065
7.36954,7.5028,0.32911
-5.38768,9.7059,4.44317
-8.76641,0.60836,0.3915
-9.28026,-6.17235,0.82701
7.41348,5.26206,-3.57126
9.01959,-1.95753,0.88003
8.69216,0.96083,1.45595
4.265,6.85566,2.96304
8.55839,8.09995,1.74606
-3.40764,5.88846,-2.81302
-9.2238,4.68871,-1.33811
6.17008,-12.98933,-2.6515
9.35548,-8.64674,0.69309
-4.1777,2.71994,2.40662
5.64807,-4.26466,-1.11965
-5.56125,-2.21285,4.63143
-10.44558,-7.08136,-4.01185
7.9919,-4.23461,5.87881
8.43507,5.77549,2.3513
-1.4872,13.79336,-3.46562
10.68297,9.61073,-1.60532
-0.91173,-11.8654,-1.48877
-7.0235,2.49271,-0.56084
-5.32682,5.73569,-0.61186
3.91759,-7.41543,3.50004
9.68532,4.87327,-2.53168
8.82502,-6.73894,0.31834
-6.85256,6.30946,-3.26291
-1.52604,6.39042,-1.0501
5.14378,-3.1973,-4.90664
0.64993,2.51474,1.18961
1.94781,-3.75062,-0.11748
-0.86518,2.82448,0.542
4.90885,12.87622,1.19378
-6.51608,3.15322,2.66312
-4.85271,-3.27929,-0.57834
9.65683,6.97936,-1.5973
8.84788,5.45443,-2.81619
-4.4604,6.78435,3.5941
9.42916,2.17665,-3.31259
-5.24177,6.84477,-2.47714
3.60972,6.55474,4.20673
-4.73047,-6.67801,-1.648
7.36933,5.01575,1.21146
-10.13308,-0.46398,7.08726
-2.6011,4.09432,-0.03758
9.63346,-7.68973,-1.97494
-8.85939,-1.23049,-0.53521
4.43961,-7.96702,-0.76916
4.27087,-4.22966,0.85659
5.70194,7.16871,-0.31988
-8.46319,-1.08164,-2.20408
-5.79182,8.64616,-2.05806
2.75018,5.47076,0.24188
7.2489,-7.94749,-4.09402
-1.20571,-6.67507,0.70465
-11.5318,4.45216,-3.63719
4.92368,3.15071,2.72828
6.59395,8.55438,-1.69135
-4.26468,5.51973,2.40816
7.67393,-9.27376,-3.10336
-2.83141,5.64486,-3.09797
-7.6917,0.84213,-0.13942
6.38442,0.22609,-2.08233
-2.3298,7.01516,-1.17673
-7.47208,-6.83033,-1.76312
-8.66999,6.05432,-2.71161
5.45366,5.8045,0.16987
6.19177,6.47431,-3.94764
8.09574,-7.07788,1.69219
4.86035,-7.4076,0.3696
-5.60325,-3.84133,4.16842
10.13663,-6.43798,0.64009
-2.96743,2.88313,0.99553
9.45382,0.13985,1.15363
-10.74174,-5.86265,0.70154
-7.16509,-1.94379,5.03003
7.41744,4.63379,-2.55602
-0.9615,11.79021,-1.97637
6.60357,-4.86128,0.82794
6.23629,-4.64908,3.33104
6.59161,-3.52483,3.36655
-1.55336,5.42082,0.20867
-6.41398,-6.86578,-3.39476
-4.29396,-2.16945,1.96196
-6.27611,-8.68192,0.21512
5.41439,-7.38201,6.11302
-7.73463,-7.68521,-0.97492
-5.62784,7.81397,-1.18975
4.30847,-3.93246,-2.20948
2.75802,9.50963,-2.24115
12.62442,5.15852,6.62454
-11.66731,3.82725,-1.39687
7.38571,-5.60872,1.03792
-2.87657,-7.50818,5.4318
-5.54459,8.43393,1.21165
10.58904,-7.98907,-1.41921
-6.15238,8.98321,-7.97298
-8.30865,-4.78693,0.57113
2.70896,0.22902,-2.01446
-2.07827,3.85389,2.77752
-9.21464,-5.96734,1.08199
-7.77444,4.4712,0.44138
-0.02167,-2.50874,1.42693
-5.29686,-6.0692,1.61503
-9.0365,8.93561,0.81512
9.57669,10.67807,-0.7987
9.80181,-5.71873,-8.51104
-6.63242,0.37311,-5.06833
4.52741,6.48299,1.82109
-4.53547,-6.52695,0.19833
5.10228,5.90727,0.13004
-12.32428,9.93689,0.73571
4.31123,-1.8181,1.15771
4.26905,-9.57952,2.69004
6.21071,3.94044,2.05511
8.1172,1.06994,-1.01432
6.60027,-9.6635,4.91025
9.68908,-2.86158,-1.99634
3.10351,0.76557,-1.34137
-4.2582,-7.04544,-0.89508
-5.03034,11.82894,3.79335
6.67269,5.40649,0.36229
-8.93706,5.23244,-1.12172
-3.20395,3.98992,-4.99448
-5.90076,-3.95408,0.18491
-8.4784,-2.93926,-2.63042
6.08841,-7.53674,3.92328
-2.3125,-4.92423,0.97561
9.51989,9.2003,-0.58529
-4.29311,5.24454,1.20954
9.12529,-4.95767,-3.96545
7.46084,1.19319,1.45129
1.9557,5.80219,3.31111
6.89203,12.04932,1.63202
6.27369,-8.57542,-4.99418
9.67446,4.41059,-0.16486
-4.62632,-0.86445,-0.76783
-3.09839,8.48164,0.04284
-6.34476,6.07267,-4.42137
-10.46984,7.26283,0.21334
-5.63234,-8.61146,0.6424
-8.78811,-10.18139,-3.85265
6.95861,6.00597,-1.60177
-7.06169,6.68074,-3.70409
8.65841,9.00694,-1.93502
-5.18094,4.50071,-3.70011
1.11275,5.31934,0.78916
-4.8112,-8.52725,2.64116
-6.37964,-0.73511,-1.33326
-9.72047,-8.98174,6.02114
5.65111,6.74359,5.66912
-4.13723,2.34388,-0.67974
2.82338,3.60113,5.16521
8.02636,-10.95848,4.71573
-0.87282,-6.8747,-1.3702
-8.92693,-3.60001,-0.06449
8.41286,-0.48824,-3.82099
2.03291,1.80428,1.94961
-14.51735,11.57777,3.93904
-1.57414,-8.44631,-3.56083
8.63024,-3.11708,4.67564
-5.23582,-6.3063,1.75328
-5.60517,5.54516,-1.19526
-5.4312,-6.4789,0.43597
-2.69356,-4.93289,3.14629
-6.96927,-3.40558,0.42576
-7.15109,2.5561,3.8683
8.04806,-2.55264,2.86245
4.98994,-8.16349,3.87992
-7.47181,6.75049,2.22805
6.35399,5.6446,3.25205
9.22092,-4.49735,-0.92453
4.12169,-5.38786,-3.06077
8.62957,2.70435,-3.08923
-5.13177,-5.61608,-0.49374
-5.0505,11.92186,-0.76965
-5.68109,3.10175,-2.96096
3.60111,-1.71575,7.71432
4.79051,-4.11973,4.59684
-5.11051,-8.44623,2.33776
8.14268,-5.87774,-1.05387
5.57756,-9.73641,0.12265
-10.37924,-7.04541,-0.38133
-11.12036,2.89399,-4.72077
3.73025,-11.39579,-4.9229
-1.73508,7.78248,-2.91483
12.91905,2.73957,-0.85783
8.39885,-9.36264,3.30718
6.84944,4.17096,-4.21435
-1.64782,-8.21685,-1.26767
-3.84427,-5.30161,0.11044
3.62087,-11.43566,-1.44881
-7.08407,0.46671,-0.52577
-4.76782,3.06296,-0.76834
-3.88193,9.35968,-2.01373
-10.68553,0.74436,3.30356
-4.62268,6.23113,-2.80635
-10.15855,0.57432,-3.56861
2.67145,8.45868,-0.95216
-4.01998,4.28472,-0.66717
6.26569,-0.86617,-0.37892
-8.12808,-7.61885,3.53311
-2.77016,-6.11794,-3.97621
-9.28949,-4.57782,6.64991
-3.35994,-9.74345,-3.22437
6.4501,-9.90049,-0.68703
11.61366,7.69498,2.00645
8.7401,4.51705,2.70695
9.2386,-4.47205,5.32331
-5.73732,-4.08029,0.14112
8.58553,-7.88303,-1.67703
8.44603,7.67729,0.33211
-0.67629,-5.67369,-0.4814
-3.09665,8.20881,4.73914
8.52591,10.34664,0.5675
-11.59232,-6.01276,1.51031
5.46974,7.16329,-1.53437
-4.80595,-9.9983,-0.86817
7.86038,-6.37333,-1.37547
7.95128,6.72494,1.85866
9.2395,-3.69213,1.595
-7.63946,-10.12775,1.45778
-2.78465,-4.03025,2.58269
-3.58796,-5.61482,0.03288
-12.80422,-6.88191,2.6711
6.17159,-6.42399,-3.55648
9.70897,-6.65861,-2.14848
-8.37672,8.51374,-0.48539
3.90018,-7.021,3.79772
-1.4766,2.88531,0.01047
2.229,-11.36388,-0.61896
8.47136,7.06748,-2.71144
12.66761,-9.28791,4.06546
4.27249,4.77921,-0.04339
-5.80542,7.60256,-3.26057
-6.94109,-4.59363,3.01255
6.43299,-0.41514,-3.93382
9.83696,-5.30078,-0.07718
-9.57266,-2.12994,-2.43778
7.33172,11.09656,2.44785
9.10408,8.77272,2.76216
7.85421,5.98559,0.35004
6.52202,-7.40976,-2.61632
-5.40692,-3.39889,6.60438
-7.24369,10.87332,-2.83658
8.03439,3.37754,-3.10302
-7.60172,3.38617,0.56414
9.19593,7.83285,-3.42308
-7.53068,-6.25983,-3.43706
3.74092,-5.36598,2.75398
6.58203,-8.95848,1.26666
-3.40084,5.85349,-2.81742
6.32765,4.71894,2.98225
-9.49329,-3.54931,-3.67416
-7.96647,2.91953,0.14413
-9.85551,-5.94766,1.15532
-16.83754,-7.91903,-3.0596
-1.79933,7.90945,1.39745
-6.34014,8.0492,0.27506
-4.33762,-2.36325,0.8033
6.63371,-8.82585,-0.57122
5.75098,8.64454,-5.21201
-5.38449,-2.98356,1.94496
-8.5248,-6.042,4.61765
-5.82688,5.09215,-2.91214
5.35856,7.59429,1.29268
-10.14801,-5.68864,0.17719
-5.55626,-3.02425,0.99263
10.53924,-7.72199,2.61268
-7.08673,8.97797,5.80991
-7.99608,5.95151,-1.56267
-6.23501,-6.35681,-2.98311
3.43228,10.3144,-4.34281
-3.63775,-4.60735,2.37279
-0.27819,8.79517,-0.61278
6.49962,-4.22362,-4.54359
-6.78866,-7.22873,-5.89354
-4.28769,-6.04982,3.82544
3.38163,-5.94891,-4.52398
-12.41636,-13.82259,-3.9935
-8.15563,-1.98756,-3.81488
-0.46622,-8.11896,-3.29913
-12.3569,5.86682,-3.93531
-6.46966,-1.54469,4.42443
1.63378,7.68618,-2.85493
-3.16483,-3.69254,1.179
-6.43824,-3.60102,1.24824
4.11779,3.88978,1.83953
6.78765,-1.5411,2.08575
7.35112,-8.26261,-2.27452
7.26698,8.65524,3.22151
10.97308,-4.27783,-1.34503
-0.73889,7.5842,-0.41997
-8.37524,3.0623,2.41505
-3.94153,-3.39067,-2.62199
-5.00241,7.18476,1.81225
-8.97474,9.396,4.6623
4.54247,1.9431,2.50772
4.08313,2.47614,-3.26861
6.21628,1.43211,-0.54509
14.8313,-2.43833,2.13483
6.60186,-10.7313,2.28757
-2.3941,3.18227,-1.99168
-7.00523,10.71491,2.87623
-1.93263,5.47718,1.508
5.09873,2.63573,0.5315
6.0405,-2.19637,-4.00535
7.35918,-7.91831,-1.31125
-5.83166,-2.59392,-1.64893
6.64798,-5.28796,-2.50359
-2.96969,5.97306,0.31504
-6.76928,-6.54369,-1.61996
-12.0771,-5.36276,-3.66342
7.08213,1.70277,-4.15069
4.64239,-4.46367,6.23904
5.78828,3.40612,-5.36169
7.90796,-6.80404,4.77339
-5.52013,1.60106,-1.57068
9.2856,-4.88178,1.56119
6.81459,-7.68455,-1.6258
9.6934,6.83636,-1.25906
-6.57832,7.2503,1.2453
-3.27345,4.4793,4.88336
-4.11433,-7.43889,-4.69711
-5.58235,2.01929,-2.71926
9.36868,3.89088,-2.36674
-8.81321,-7.16225,0.60713
6.2192,-5.66878,-4.57252
1.99497,7.25156,-3.65578
6.36666,-7.92639,-1.52937
4.00562,6.87521,-7.35663
-7.48986,-7.16312,0.07354
-5.39766,-7.64342,6.6589
-0.90091,-7.76082,0.95029
10.22323,-8.27431,1.62894
-4.45629,-5.12835,-2.19705
-4.72862,-4.39149,1.2407
-6.16526,-11.03662,0.07901
9.31936,-3.1672,-4.03114
-4.46032,4.02047,-4.35409
-7.48268,4.96256,2.57591
7.2937,3.21032,-0.68117
8.56081,-7.34553,-4.99008
-1.3368,4.0178,2.11224
4.19527,7.77091,-3.85349
-7.92717,-6.25664,0.82554
7.18042,11.03244,-4.90705
4.48693,4.21056,-5.00351
-6.71281,-6.67384,-1.15794
-7.81424,9.4398,-0.95798
7.8762,5.10834,-1.68876
10.13294,-6.89254,0.09488
7.41994,-4.88551,3.14369
-4.05324,-9.23015,1.8009
-4.5382,3.39342,-7.55175
8.59833,6.4315,-2.2957
-3.1206,-6.12121,-1.8545
-1.7027,8.01283,0.87085
-6.04456,6.02392,0.28325
4.87336,-6.72915,-1.18891
-3.06553,-5.61996,0.78098
3.52552,-6.99121,-1.4821
-5.39944,1.13031,-1.5535
-8.64729,1.49835,6.20384
7.29472,5.36683,-4.83892
-9.67947,6.0093,0.18338
2.18851,4.05498,3.20221
-4.26958,-5.59944,0.6254
4.05816,-2.87829,0.46616
4.49612,-3.56697,-4.65882
-1.49571,-3.69679,0.97624
7.60894,2.35745,-2.03608
-5.1254,5.62516,3.91663
-9.77864,-4.21489,0.73966
6.61222,10.69176,2.67083
1.01308,1.27745,3.33424
6.39061,-4.31774,2.26832
3.8555,9.25297,-4.66506
7.71869,-4.9495,0.82025
-2.46298,3.21927,6.4537
5.15449,-6.16264,-0.99549
12.03165,-2.1886,2.10648
-6.98389,-6.12866,-8.18342
10.85747,-5.77104,-3.13257
5.78526,2.07253,-3.29824
4.44012,9.91722,-4.16381
5.41656,-10.29304,-1.66862
-8.90424,-5.90247,1.01175
6.84472,-8.01255,1.53242
-3.91994,4.53267,0.71067
-5.28826,12.29623,-0.42158
5.7722,5.83326,-0.10358
6.18984,3.8403,0.18585
-3.12851,-8.82092,-3.02246
5.97882,-7.65854,-1.78583
6.8388,-0.25931,3.51843
-1.92484,4.46037,6.54414
-2.77077,5.57685,-1.74771
-6.08816,5.45248,-0.804
-3.57972,-9.60217,-0.49799
-6.81721,5.68347,-3.81102
4.87771,7.0434,2.23869
0.72541,7.06778,2.2665
-2.05975,5.52631,-4.0486
4.02558,-6.5628,-3.32964
-11.8772,4.04549,-3.03589
-5.22115,6.62732,-1.60189
2.10508,4.78405,2.47623
5.05996,4.44915,0.95423
-12.10074,1.74108,0.26288
-7.84808,-2.68856,-1.90679
-3.48935,7.65976,2.76559
3.75087,8.80608,-0.9879
-3.07206,-3.16177,-0.76773
3.22813,-3.31495,-1.5173
7.33721,4.87213,1.4534
-4.54679,8.9432,-1.29588
10.38786,3.06993,1.69572
-8.27784,4.87149,-1.31474
-10.94003,4.53147,-0.42962
2.14068,-1.23187,-2.52685
6.8361,-7.95288,4.49793
-2.43764,-0.00669,2.96716
-6.73407,5.74764,3.34041
7.48871,6.6523,-2.58905
7.76976,3.80831,-1.42449
-8.31834,10.92198,2.92507
-6.30294,11.23831,3.32834
-6.15375,-5.31204,3.44707
-8.02735,4.64178,2.87302
8.41996,4.44006,0.90307
9.0737,-4.72794,-1.5009
5.75728,-1.60387,-3.51201
6.67846,-7.8472,1.57486
2.54389,-3.70715,3.49962
10.75756,8.68884,-1.36281
-4.44166,-1.28828,0.43549
3.24689,0.47518,-3.85044
7.49133,6.56154,-2.14227
2.85778,6.48683,0.92246
-3.30834,3.08144,2.06705
-4.47138,13.78694,-0.90514
-8.52736,-3.00616,4.73195
-4.56646,4.89786,1.58898
5.71164,13.42659,-0.15445
9.65238,7.91674,-5.79395
7.10613,6.75242,2.51119
2.02472,-3.51656,-1.10602
4.27776,6.03225,2.57366
8.95133,10.97146,1.23724
-4.08279,2.71894,-1.81131
4.07709,8.38335,3.69028
-9.36045,-3.74159,-4.83294
3.92983,4.51989,-2.60755
-8.33093,-8.69456,-0.68403
-5.50028,3.19363,-0.44345
4.58371,6.158,-1.93702
-6.62174,-2.77711,1.64005
-4.42241,-9.73329,-2.5661
-4.51183,5.3071,3.36383
-2.05782,3.97792,-2.87217
-9.77805,6.79916,-0.89383
1.77217,-2.52354,3.88058
-9.24176,2.85635,0.86384
5.48739,6.06984,2.54181
-0.60502,-10.16664,-1.77794
-6.07995,-5.55065,-6.08572
4.79722,3.38912,-0.38676
-0.99359,-5.22618,-0.11119
-1.81889,-3.64672,-4.27369
2.80049,3.83112,1.43909
0.33495,0.66888,-4.49015
4.90807,2.66555,-0.74993
-13.67847,4.36543,-1.14162
-4.75264,-7.67847,-4.25952
-7.59065,1.48376,-1.68416
3.59078,7.9293,-0.87826
9.22964,6.30272,-0.13832
6.64432,8.91555,2.75933
-9.36314,-1.92339,5.08795
4.68975,-4.26166,3.24067
7.17636,-7.44761,-1.52026
0.82446,6.74628,2.51614
-10.0047,5.56478,-4.96681
-12.91476,-1.78604,-2.23141
5.29636,-0.45993,-1.26423
1.70268,-9.11357,-1.11596
-9.89162,10.84972,-1.156
6.09631,9.85042,-4.46503
-1.96407,8.31105,2.7607
-4.43178,7.47793,-1.32192
-3.79487,-5.39443,1.27042
-6.19298,-5.24876,-1.00931
9.12605,6.15983,3.38289
-0.22889,9.38494,-0.31919
8.67693,5.86783,-0.38133
-2.39413,-1.75148,4.09957
3.4465,-8.08218,-0.37479
-8.34523,0.73145,-3.75422
9.42303,-6.6351,0.17252
5.71522,-10.45819,-3.51195
4.96813,-6.61987,-2.3152
-7.87813,5.20904,1.98934
8.88889,6.72083,7.06902
2.17617,-5.5184,3.73355
-6.29048,-4.14894,-1.04722
9.96781,6.01357,-1.61992
-0.98618,6.9843,2.38647
-8.09303,4.00507,-7.78108
-1.82382,-2.47053,1.49337
6.82158,-7.9912,2.5531
1.90812,3.38781,-4.52141
-5.46594,-2.63261,-6.59726
-8.90574,4.3274,1.7433
-4.29815,-8.85944,-0.7715
-5.32825,-10.5382,4.61244
7.06529,-4.12049,0.83455
-10.32691,2.81354,-4.69181
5.5826,-7.01532,-0.92134
1.0516,5.88669,-3.55822
2.35304,-6.01528,-0.25387
-5.33997,9.96798,5.35748
-4.91449,1.29522,2.94303
-2.04347,6.98901,-0.64165
-3.45922,5.47651,3.57891
-3.85124,-3.27158,-1.85393
6.485,-10.60824,4.05897
5.75514,-2.94588,2.34124
6.908,-9.83614,1.72812
-8.38813,-0.77849,5.38962
-7.34073,-12.17313,-1.96719
-9.66084,3.52275,-5.58559
6.83681,10.26803,-2.60917
-10.96668,11.86502,2.48065
4.46963,5.9545,1.52385
-7.85657,3.25205,0.45085
-5.24325,5.49269,-0.1472
-8.13799,6.17525,2.42875
-4.86161,6.69361,-0.81315
-7.39064,-8.03279,1.1349
-4.95791,-9.664,-3.65678
-7.60865,-5.21671,-0.23572
-3.14692,8.1803,-0.18273
5.79341,-1.73551,-0.93012
-1.80957,5.52152,-0.48346
8.76038,3.96357,-0.01544
10.55172,3.59868,-1.15105
2.43558,4.02943,-2.17921
-5.73587,4.3189,2.44602
-10.99161,8.74362,-0.08796
5.10168,-2.61409,3.70129
-8.17497,-7.86318,0.81102
-8.59913,-7.17012,-3.73257
4.28428,7.86848,-1.98874
8.91433,4.688,-1.21554
9.13688,-7.84659,-0.52597
-5.10525,-6.46435,-0.48585
-11.41132,7.40884,-0.6886
-6.58283,-6.93897,1.06435
-4.71477,-5.656,1.36167
5.79076,-6.94812,-2.48985
1.70106,-8.15569,-0.42015
5.30451,-7.59895,-2.56804
6.53382,-9.87799,-0.87077
-7.79533,9.49568,1.17487
9.10901,8.25611,-0.3276
2.94318,4.22255,-1.68398
-5.31805,-8.67286,3.69007
-5.24489,-6.44307,0.16942
8.45396,-5.72997,2.12716
-10.35189,-1.9185,5.10842
8.61579,-4.92214,3.12698
-6.99521,2.78803,-2.40352
-6.9974,5.20788,-3.69879
5.75886,5.07858,-3.22318
7.3798,5.64817,0.55321
10.43881,6.71571,-6.60406
7.03569,6.36823,-1.95745
2.46306,-11.90307,-1.99735
10.49718,-8.69591,1.43552
-6.03767,-4.18151,-0.50922
2.08587,4.09442,0.17807
8.06421,-7.08309,2.11503
7.85527,12.92912,0.59325
-3.03764,5.31053,1.79033
0.02423,3.03916,-4.1056
1.4317,-8.9577,-1.87548
10.1658,1.6223,3.58143
9.97713,8.03945,1.09687
6.97298,-8.2958,-1.34692
-4.45026,5.09114,4.04639
-6.41296,4.81504,4.27018
-8.39725,-0.3689,-2.43634
-8.01954,0.08179,4.51213
3.41553,-4.34981,-4.37271
-4.35172,2.52561,5.72195
-8.42461,1.67093,1.69303
4.17609,9.91749,-5.15606
-4.95389,-9.54781,-0.11154
5.26652,1.20951,6.12637
2.05116,-6.8362,1.23682
6.2556,-7.95829,-0.94307
-1.67163,-2.87715,-1.43618
-5.33414,5.71245,0.75585
-5.16408,-4.10462,3.2364
-4.60504,10.22863,0.68971
8.6724,-5.32495,-0.05872
-0.56497,-8.30963,-4.3156
5.11011,-6.90002,2.23605
6.36803,-5.27345,-3.47649
8.23954,9.44856,2.76167
-8.00395,-5.15474,4.98789
3.53525,-7.23246,-1.70602
3.48653,-7.54116,2.94761
-6.62989,5.36894,2.7568
-7.99628,-9.9626,-1.32384
-6.23054,7.09814,-3.54734
-10.46254,-3.15744,3.72331
7.83257,-1.84412,0.18934
-0.11801,-2.93168,2.22663
0.03294,-1.82703,0.55378
-5.83789,-4.16056,-2.03953
5.70705,5.90983,-4.65291
-6.80472,-7.96522,-3.25005
-10.07239,7.22396,4.47762
10.69732,7.22482,0.45847
-2.09703,-4.32534,-0.99195
4.89025,6.24093,6.17439
6.75118,-3.1573,-0.71894
6.87946,7.32792,2.92649
-6.97411,4.02491,1.27763
5.06659,-11.35222,2.18296
-4.23085,8.70811,8.3626
6.522,7.00298,-2.19082
-6.146,-4.86413,-3.04026
-6.41951,1.79317,-0.18309
-9.91973,-10.30678,-0.14496
-3.85539,4.36035,-3.8209
5.71398,-3.23344,2.16805
9.0547,-3.20874,-1.80301
-2.6409,-4.72715,0.5659
-7.96854,8.1676,-2.71622
5.77024,4.27562,-1.91109
9.00721,-5.51373,-0.16385
-8.11999,-3.58798,-2.20027
9.8571,-5.65019,0.87721
-4.68428,0.63466,-0.1608
9.2906,-5.92754,-5.56978
6.95893,2.39089,-0.76073
7.28278,-5.81895,-1.61461
-8.1759,-4.87602,-2.70542
-9.40022,5.97869,1.50515
7.87126,-4.37652,-2.09969
-8.52509,2.5344,-0.8238
6.86522,6.36778,5.24592
5.05036,0.8423,0.53529
-4.02147,-5.17121,1.53905
-6.87606,7.75201,-0.12193
-9.98737,-7.58405,0.21763
9.27196,-5.69896,3.8034
10.49246,8.93593,-0.22511
-6.8983,-6.24326,0.58837
-4.29956,-2.39246,0.60868
-7.60811,4.61515,-0.15358
-5.23838,-2.54296,0.11591
8.4708,-3.69628,0.20632
6.55297,13.36089,-0.65385
-4.83757,4.26782,-0.38693
-8.82063,8.49621,-2.53057
-7.39613,4.46332,0.13525
-9.46785,-8.94084,-0.79833
-9.90187,-4.82832,-6.09858
-8.11044,11.01078,2.71682
7.78434,-8.26407,-3.6114
7.72587,9.62349,1.2882
8.91593,-8.00841,-3.45123
3.63908,5.20654,-0.25164
8.0204,-2.70301,3.53782
6.53281,-5.58686,2.87343
-6.55107,6.43014,0.18295
-2.27547,8.63493,-1.29894
-12.25582,-8.07568,2.88205
8.74984,-8.95668,2.57653
6.68094,4.70177,0.82124
-5.20087,6.0959,-7.86288
-6.22378,-5.4496,2.73725
3.22986,8.46038,-3.79504
-5.10022,-0.1958,-1.13753
-8.0267,7.39962,2.57041
3.14125,-11.35545,-2.98622
1.7604,7.07794,-2.05944
-8.86702,8.84694,1.10137
4.51296,8.69862,1.23514
3.4017,3.19162,-4.3403
0.07154,9.20794,1.81793
-4.22461,-3.44219,2.85096
-5.95961,-8.90526,0.11298
-8.41338,2.72186,2.15459
-4.94337,8.25699,1.69262
5.23006,4.08555,0.15669
4.77743,-7.10894,-1.56447
-0.99189,-8.80655,0.19091
-0.6053,-8.21057,-0.02919
5.73468,-4.08499,4.90703
-8.23531,-9.77677,0.84726
10.03909,-8.76253,-0.97849
4.04241,2.36773,-2.83908
4.69779,-5.66324,3.23398
-6.80446,-12.97502,3.04485
-10.00019,-5.5322,-1.99905
-6.05244,9.51856,-0.43396
5.74577,2.9826,0.61174
-7.73379,-4.62722,-2.88548
5.59657,-5.63361,1.82793
-4.52691,-9.42169,1.72173
-6.47859,-5.38033,1.40501
4.41273,-13.6373,2.50093
-8.06159,-4.14824,1.06563
-8.73081,6.97297,-2.68327
5.06137,6.12937,3.2036
2.01587,-4.2952,-0.81026
7.68688,-6.2595,-2.19426
7.70466,-4.93828,-2.68439
-6.8565,10.19318,3.52153
-1.55305,-5.44577,3.49497
8.8987,-2.90048,1.34166
5.65502,-7.9269,1.15144
6.37612,-8.32165,-4.27354
5.89326,-5.6437,-4.14333
3.45356,7.35617,-3.78782
-2.28084,-2.35823,2.28006
2.24928,-6.21562,1.29042
-10.07731,-6.59467,-4.29956
-8.47526,7.28717,3.7512
-3.76901,2.7069,3.18037
-5.79646,4.24504,1.95421
10.36981,-6.57428,1.24559
-6.87454,10.28392,3.8996
3.09944,4.60009,-1.46364
15.04171,10.85354,1.2848
-6.0541,4.73988,-5.47523
9.25528,-10.42937,-1.3626
-4.61133,5.5228,-5.26963
-6.98726,-8.79628,1.98311
-5.186,7.85715,-0.11348
6.11902,-3.90908,0.44053
6.34519,7.90831,-1.47181
-10.36721,-1.05621,1.0415
3.84587,12.48197,0.77777
5.91286,-6.04014,1.85024
-5.44755,8.30091,-1.9658
5.1703,-7.63914,-3.96323
4.6088,3.29802,-4.69887
3.47912,-4.79541,-0.12166
12.10805,-8.90034,3.63441
-9.37813,-1.20373,-4.11881
7.14083,4.23269,0.08729
4.60141,5.23133,-2.52286
2.78049,6.50181,-0.37457
-3.88561,5.83596,-2.95221
-4.95669,-4.81875,-7.35374
7.64341,3.36191,-0.15128
-3.58439,3.82645,-0.65831
-6.4412,-4.39769,1.30062
-2.84847,0.84214,0.78636
-6.17233,-1.68005,3.0716
-6.29891,-11.39995,-4.68123
-4.52512,11.23796,-2.51747
-5.60439,-8.96661,-0.41122
-6.76711,3.82925,-0.4583
3.48205,0.38474,-5.91401
-10.86177,7.12969,1.35049
3.45066,-8.16395,1.71489
-6.32184,3.06982,2.69738
-7.46825,6.87904,2.89285
5.90227,-3.26604,5.07764
-4.11323,7.32792,2.49265
-4.16964,6.08622,-1.81381
6.74256,-4.31623,2.06981
-6.72484,-6.21448,-1.14988
-0.19129,1.56467,-2.92308
4.15873,7.21208,-2.70522
3.58886,-6.27573,-3.02016
6.83235,-2.11346,-3.19141
7.61559,10.18999,-0.28725
-11.16753,-5.71287,-1.83996
-9.72841,-3.10158,0.62553
3.69029,-6.56158,-1.59885
-6.54448,10.06494,-0.94184
7.20787,7.14361,1.26513
6.92904,-5.19372,2.58069
7.19282,2.14169,0.51881
8.59871,-4.50095,3.10609
-1.36803,7.94902,4.29743
-3.83919,4.02469,3.60395
5.70906,7.07941,-2.51519
-9.01576,-9.65094,-0.15355
-4.31073,-6.94926,-4.07966
2.27279,-6.59466,2.82721
9.50625,-1.12283,0.72158
-9.1096,0.89183,2.23853
10.94334,-7.00033,0.23002
9.31866,-15.02135,0.00731
-6.65035,-5.78323,1.74141
5.70044,-6.27221,-2.44331
4.14758,3.27042,-2.28273
8.17612,2.75724,3.50524
-14.64672,-0.50975,-0.9874
3.53002,-6.17275,-2.01031
4.52821,2.54095,0.44324
-9.52607,-9.45581,2.82169
-7.40298,6.93522,-2.1144
6.82491,-7.73834,-0.32588
7.302,-2.32186,-2.1213
-6.3618,4.05332,2.03763
-9.16923,3.4811,-0.27189
0.81072,-4.2933,2.24652
7.75257,11.54149,-4.46388
-0.38814,-8.8234,-5.96787
-5.73706,-8.20612,1.01299
-5.20052,5.30852,4.53032
7.19491,5.57921,5.03563
-2.8578,2.82992,-3.45079
4.98371,9.50851,-0.63877
-0.37713,-4.10782,-1.67153
-2.80108,5.99128,3.86009
-3.75679,8.5489,0.76762
-8.49232,-3.47077,0.32786
-8.05118,-1.76422,-2.70247
-13.29939,-0.03118,0.7348
-5.21667,4.13287,0.3369
-8.07096,-7.65112,2.63872
-7.32877,-7.55719,4.28222
9.234,6.68276,3.5452
4.56863,4.14242,-0.14562
8.63281,5.14965,-3.80619
4.1541,-8.7866,0.56627
7.26667,-9.7988,-1.68532
-6.02288,5.78633,2.79216
-4.2971,-9.99892,-2.38954
